CPRO,CMUN,NOMBRE
28,0186,Becerril de la Sierra
28,0199,Belmonte de Tajo
28,0210,Berrueco (El)
28,0203,Berzosa del Lozoya
28,0225,Boadilla del Monte
28,0231,Boalo (El)
28,0246,Braojos
28,0259,Brea de Tajo
28,0262,Brunete
28,0278,Buitrago del Lozoya
28,0284,Bustarviejo
28,0297,Cabanillas de la Sierra
28,0301,Cabrera (La)
28,0318,Cadalso de los Vidrios
28,0323,Camarma de Esteruelas
28,0339,Campo Real
28,0344,Canencia
28,0357,Carabaña
28,0360,Casarrubuelos
28,0376,Cenicientos
28,0382,Cercedilla
28,0395,Cervera de Buitrago
28,0513,Chapinería
28,0528,Chinchón
28,0409,Ciempozuelos
28,0416,Cobeña
28,0468,Collado Mediano
28,0474,Collado Villalba
28,0437,Colmenar de Oreja
28,0421,Colmenar del Arroyo
28,0455,Colmenar Viejo
28,0442,Colmenarejo
28,0480,Corpa
28,0493,Coslada
28,0506,Cubas de la Sagra
28,0534,Daganzo de Arriba
28,0549,Escorial (El)
28,0552,Estremera
28,0565,Fresnedillas de la Oliva
28,0571,Fresno de Torote
28,0587,Fuenlabrada
28,0590,Fuente el Saz de Jarama
28,0604,Fuentidueña de Tajo
28,0611,Galapagar
28,0626,Garganta de los Montes
28,0632,Gargantilla del Lozoya y Pinilla de Buitrago
28,0647,Gascones
28,0650,Getafe
28,0663,Griñón
28,0679,Guadalix de la Sierra
28,0685,Guadarrama
28,0698,Hiruela (La)
28,0702,Horcajo de la Sierra
28,0719,Horcajuelo de la Sierra
28,0724,Hoyo de Manzanares
28,0730,Humanes de Madrid
28,0745,Leganés
28,0758,Loeches
28,0761,Lozoya
28,9015,Lozoyuela-Navas-Sieteiglesias
28,0783,Madarcos
28,0796,Madrid
28,0800,Majadahonda
28,0822,Manzanares el Real
28,0838,Meco
28,0843,Mejorada del Campo
28,0856,Miraflores de la Sierra
28,0869,Molar (El)
28,0875,Molinos (Los)
28,0881,Montejo de la Sierra
28,0894,Moraleja de Enmedio
28,0908,Moralzarzal
28,0915,Morata de Tajuña
28,0920,Móstoles
28,0936,Navacerrada
28,0941,Navalafuente
28,0954,Navalagamella
28,0967,Navalcarnero
28,0973,Navarredonda y San Mamés
28,0992,Navas del Rey
28,1006,Nuevo Baztán
28,1013,Olmeda de las Fuentes
28,1028,Orusco de Tajuña
28,1049,Paracuellos de Jarama
28,1065,Parla
28,1071,Patones
28,1087,Pedrezuela
28,1090,Pelayos de la Presa
28,1104,Perales de Tajuña
28,1111,Pezuela de las Torres
28,1126,Pinilla del Valle
28,1132,Pinto
28,1147,Piñuécar-Gandullas
28,1150,Pozuelo de Alarcón
28,1163,Pozuelo del Rey
28,1179,Prádena del Rincón
28,1185,Puebla de la Sierra
28,9020,Puentes Viejas
28,1198,Quijorna
28,1202,Rascafría
28,1219,Redueña
28,1224,Ribatejada
28,1230,Rivas-Vaciamadrid
28,1245,Robledillo de la Jara
28,1258,Robledo de Chavela
28,1261,Robregordo
28,1277,Rozas de Madrid (Las)
28,1283,Rozas de Puerto Real
28,1296,San Agustín del Guadalix
28,1300,San Fernando de Henares
28,1317,San Lorenzo de El Escorial
28,1322,San Martín de la Vega
28,1338,San Martín de Valdeiglesias
28,1343,San Sebastián de los Reyes
28,1356,Santa María de la Alameda
28,1369,Santorcaz
28,1375,Santos de la Humosa (Los)
28,1381,Serna del Monte (La)
28,1408,Serranillos del Valle
28,1415,Sevilla la Nueva
28,1436,Somosierra
28,1441,Soto del Real
28,1454,Talamanca de Jarama
28,1467,Tielmes
28,1473,Titulcia
28,1489,Torrejón de Ardoz
28,1492,Torrejón de la Calzada
28,1505,Torrejón de Velasco
28,1512,Torrelaguna
28,1527,Torrelodones
28,1533,Torremocha de Jarama
28,1548,Torres de la Alameda
28,9036,Tres Cantos
28,1551,Valdaracete
28,1564,Valdeavero
28,1570,Valdelaguna
28,1586,Valdemanco
28,1599,Valdemaqueda
28,1603,Valdemorillo
28,1610,Valdemoro
28,1625,Valdeolmos-Alalpardo
28,1631,Valdepiélagos
28,1646,Valdetorres de Jarama
28,1659,Valdilecha
28,1662,Valverde de Alcalá
28,1678,Velilla de San Antonio
28,1684,Vellón (El)
28,1697,Venturada
28,1718,Villa del Prado
28,1701,Villaconejos
28,1723,Villalbilla
28,1739,Villamanrique de Tajo
28,1744,Villamanta
28,1757,Villamantilla
28,1760,Villanueva de la Cañada
28,1782,Villanueva de Perales
28,1776,Villanueva del Pardillo
28,1795,Villar del Olmo
28,1809,Villarejo de Salvanés
28,1816,Villaviciosa de Odón
28,1821,Villavieja del Lozoya
28,1837,Zarzalejo
29,0017,Alameda
29,0022,Alcaucín
29,0038,Alfarnate
29,0043,Alfarnatejo
29,0056,Algarrobo
29,0069,Algatocín
29,0075,Alhaurín de la Torre
29,0081,Alhaurín el Grande
29,0094,Almáchar
29,0108,Almargen
29,0115,Almogía
29,0120,Álora
29,0136,Alozaina
29,0141,Alpandeire
29,0154,Antequera
29,0167,Árchez
29,0173,Archidona
29,0189,Ardales
29,0192,Arenas
29,0206,Arriate
29,0213,Atajate
29,0228,Benadalid
29,0234,Benahavís
29,0249,Benalauría
29,0252,Benalmádena
29,0265,Benamargosa
29,0271,Benamocarra
29,0287,Benaoján
29,0290,Benarrabá
29,0304,Borge (El)
29,0311,Burgo (El)
29,0326,Campillos
29,0332,Canillas de Aceituno
29,0347,Canillas de Albaida
29,0350,Cañete la Real
29,0363,Carratraca
29,0379,Cartajima
29,0385,Cártama
29,0398,Casabermeja
29,0402,Casarabonela
29,0419,Casares
29,0424,Coín
29,0430,Colmenar
29,0445,Comares
29,0458,Cómpeta
29,0461,Cortes de la Frontera
29,0477,Cuevas Bajas
29,0496,Cuevas de San Marcos
29,0483,Cuevas del Becerro
29,0509,Cútar
29,0516,Estepona
29,0521,Faraján
29,0537,Frigiliana
29,0542,Fuengirola
29,0555,Fuente de Piedra
29,0568,Gaucín
29,0574,Genalguacil
29,0580,Guaro
29,0593,Humilladero
29,0607,Igualeja
29,0614,Istán
29,0629,Iznate
29,0635,Jimera de Líbar
29,0640,Jubrique
29,0653,Júzcar
29,0666,Macharaviaya
29,0672,Málaga
29,0688,Manilva
29,0691,Marbella
29,0705,Mijas
29,0712,Moclinejo
29,0727,Mollina
29,0733,Monda
29,0748,Montejaque
29,0751,Nerja
29,0764,Ojén
29,0770,Parauta
29,0799,Periana
29,0803,Pizarra
29,0810,Pujerra
29,0825,Rincón de la Victoria
29,0831,Riogordo
29,0846,Ronda
29,0859,Salares
29,0862,Sayalonga
29,0878,Sedella
29,0884,Sierra de Yeguas
29,0897,Teba
29,0901,Tolox
29,9018,Torremolinos
29,0918,Torrox
29,0923,Totalán
29,0939,Valle de Abdalajís
29,0944,Vélez-Málaga
29,0957,Villanueva de Algaidas
29,0982,Villanueva de Tapia
29,0960,Villanueva del Rosario
29,0976,Villanueva del Trabuco
29,0995,Viñuela
29,1009,Yunquera
30,0011,Abanilla
30,0026,Abarán
30,0032,Águilas
30,0047,Albudeite
30,0050,Alcantarilla
30,9027,Alcázares (Los)
30,0063,Aledo
30,0079,Alguazas
30,0085,Alhama de Murcia
30,0098,Archena
30,0102,Beniel
30,0119,Blanca
30,0124,Bullas
30,0130,Calasparra
30,0145,Campos del Río
30,0158,Caravaca de la Cruz
30,0161,Cartagena
30,0177,Cehegín
30,0183,Ceutí
30,0196,Cieza
30,0200,Fortuna
30,0217,Fuente Álamo de Murcia
30,0222,Jumilla
30,0238,Librilla
30,0243,Lorca
30,0256,Lorquí
30,0269,Mazarrón
30,0275,Molina de Segura
30,0281,Moratalla
30,0294,Mula
30,0308,Murcia
30,0315,Ojós
30,0320,Pliego
30,0336,Puerto Lumbreras
30,0341,Ricote
30,0354,San Javier
30,0367,San Pedro del Pinatar
30,9012,Santomera
30,0373,Torre-Pacheco
30,0389,Torres de Cotillas (Las)
30,0392,Totana
30,0406,Ulea
30,0413,Unión (La)
30,0428,Villanueva del Río Segura
30,0434,Yecla
31,0018,Abáigar
31,0023,Abárzuza
31,0039,Abaurregaina/Abaurrea Alta
31,0044,Abaurrepea/Abaurrea Baja
31,0057,Aberin
31,0060,Ablitas
31,0076,Adiós
31,0082,Aguilar de Codés
31,0095,Aibar/Oibar
31,0116,Allín
31,0121,Allo
31,0109,Altsasu/Alsasua
31,0137,Améscoa Baja
31,0142,Ancín
31,0155,Andosilla
31,0168,Ansoáin
31,0174,Anue
31,0180,Añorbe
31,0193,Aoiz/Agoitz
31,0207,Araitz
31,0253,Arakil
31,0214,Aranarache
31,0235,Aranguren
31,0240,Arano
31,0229,Arantza
31,0266,Aras
31,0272,Arbizu
31,0288,Arce/Artzi
31,0291,Arcos (Los)
31,0305,Arellano
31,0312,Areso
31,0327,Arguedas
31,0333,Aria
31,0348,Aribe
31,0351,Armañanzas
31,0364,Arróniz
31,0370,Arruazu
31,0386,Artajona
31,0399,Artazu
31,0403,Atez
31,0581,Auritz/Burguete
31,0410,Ayegui
31,0425,Azagra
31,0431,Azuelo
31,0446,Bakaiku
31,9019,Barañain
31,0459,Barásoain
31,0462,Barbarin
31,0478,Bargota
31,0484,Barillas
31,0497,Basaburua
31,0500,Baztan
31,1379,Beintza-Labaien
31,0517,Beire
31,0522,Belascoáin
31,2508,Bera/Vera de Bidasoa
31,0538,Berbinzana
31,9058,Beriáin
31,9024,Berrioplano
31,9030,Berriozar
31,0543,Bertizarana
31,0556,Betelu
31,2536,Bidaurreta
31,0569,Biurrun-Olcoz
31,0575,Buñuel
31,0594,Burgui/Burgi
31,0608,Burlada/Burlata
31,0615,Busto (El)
31,0620,Cabanillas
31,0636,Cabredo
31,0641,Cadreita
31,0654,Caparroso
31,0667,Cárcar
31,0673,Carcastillo
31,0689,Cascante
31,0692,Cáseda
31,0706,Castejón
31,0713,Castillonuevo
31,1939,Cendea de Olza/Oltza Zendea
31,0728,Cintruénigo
31,0749,Cirauqui
31,0752,Ciriza
31,0765,Cizur
31,0771,Corella
31,0787,Cortes
31,0790,Desojo
31,0804,Dicastillo
31,0811,Donamaria
31,2212,Doneztebe/Santesteban
31,0832,Echarri
31,0863,Egüés
31,0879,Elgorriaga
31,0898,Enériz
31,0902,Eratsun
31,0919,Ergoiena
31,0924,Erro
31,0945,Eslava
31,0958,Esparza de Salazar/Espartza Zaraitzu
31,0961,Espronceda
31,0977,Estella/Lizarra
31,0983,Esteribar
31,0996,Etayo
31,0826,Etxalar
31,0847,Etxarri-Aranatz
31,0850,Etxauri
31,1000,Eulate
31,1017,Ezcabarte
31,0930,Ezcároz/Ezkaroze
31,1022,Ezkurra
31,1038,Ezprogui
31,1043,Falces
31,1056,Fitero
31,1069,Fontellas
31,1075,Funes
31,1081,Fustiñana
31,1094,Galar
31,1108,Gallipienzo
31,1115,Gallués/Galoze
31,1120,Garaioa
31,1136,Garde
31,1141,Garínoain
31,1154,Garralda
31,1167,Genevilla
31,1173,Goizueta
31,1189,Goñi
31,1192,Güesa/Gorza
31,1206,Guesálaz
31,1213,Guirguillano
31,2567,Hiriberri/Villanueva de Aezkoa
31,1228,Huarte/Uharte
31,1249,Ibargoiti
31,2592,Igantzi
31,1252,Igúzquiza
31,1265,Imotz
31,1271,Irañeta
31,9045,Irurtzun
31,1287,Isaba/Izaba
31,1290,Ituren
31,1304,Iturmendi
31,1311,Iza
31,1326,Izagaondoa
31,1332,Izalzu/Itzaltzu
31,1347,Jaurrieta
31,1350,Javier
31,1363,Juslapeña
31,1385,Lakuntza
31,1398,Lana
31,1402,Lantz
31,1419,Lapoblación
31,1424,Larraga
31,1430,Larraona
31,1445,Larraun
31,1458,Lazagurría
31,1461,Leache
31,1477,Legarda
31,1483,Legaria
31,1496,Leitza
31,9083,Lekunberri
31,1509,Leoz
31,1516,Lerga
31,1521,Lerín
31,1537,Lesaka
31,1542,Lezáun
31,1555,Liédena
31,1568,Lizoáin
31,1574,Lodosa
31,1580,Lónguida/Longida
31,1593,Lumbier
31,1607,Luquin
31,2482,Luzaide/Valcarlos
31,1614,Mañeru
31,1629,Marañón
31,1635,Marcilla
31,1640,Mélida
31,1653,Mendavia
31,1666,Mendaza
31,1672,Mendigorría
31,1688,Metauten
31,1691,Milagro
31,1705,Mirafuentes
31,1712,Miranda de Arga
31,1727,Monreal
31,1733,Monteagudo
31,1748,Morentin
31,1751,Mues
31,1764,Murchante
31,1770,Murieta
31,1786,Murillo el Cuende
31,1799,Murillo el Fruto
31,1803,Muruzábal
31,1810,Navascués
31,1825,Nazar
31,0885,Noáin (Valle de Elorz)/Noain (Elortzibar)
31,1831,Obanos
31,1859,Ochagavía/Otsagabia
31,1846,Oco
31,1862,Odieta
31,1878,Oitz
31,1884,Olaibar
31,1897,Olazti/Olazagutía
31,1901,Olejua
31,1918,Olite
31,1944,Ollo
31,1923,Olóriz
31,1957,Orbaitzeta
31,1960,Orbara
31,1976,Orísoain
31,9061,Orkoien
31,1982,Oronz/Orontze
31,1995,Oroz-Betelu
31,2114,Orreaga/Roncesvalles
31,2009,Oteiza
31,2016,Pamplona/Iruña
31,2021,Peralta
31,2037,Petilla de Aragón
31,2042,Piedramillera
31,2055,Pitillas
31,2068,Puente la Reina/Gares
31,2074,Pueyo
31,2080,Ribaforada
31,2093,Romanzado
31,2107,Roncal/Erronkari
31,2129,Sada
31,2135,Saldías
31,2140,Salinas de Oro
31,2153,San Adrián
31,2172,San Martín de Unx
31,2166,Sangüesa/Zangoza
31,2191,Sansol
31,2205,Santacara
31,2227,Sarriés/Sartze
31,2233,Sartaguda
31,2248,Sesma
31,2251,Sorlada
31,2264,Sunbilla
31,2270,Tafalla
31,2286,Tiebas-Muruarte de Reta
31,2299,Tirapu
31,2303,Torralba del Río
31,2310,Torres del Río
31,2325,Tudela
31,2331,Tulebras
31,2346,Ucar
31,1234,Uharte-Arakil
31,2359,Ujué
31,2362,Ultzama
31,2378,Unciti
31,2384,Unzué
31,2397,Urdazubi/Urdax
31,2401,Urdiain
31,2418,Urraul Alto
31,2423,Urraul Bajo
31,2444,Urrotz
31,2439,Urroz-Villa
31,2457,Urzainqui/Urzainki
31,2460,Uterga
31,2476,Uztárroz/Uztarroze
31,2606,Valle de Yerri/Deierri
31,2495,Valtierra
31,2515,Viana
31,2520,Vidángoz/Bidankoze
31,2541,Villafranca
31,2554,Villamayor de Monjardín
31,2573,Villatuerta
31,2589,Villava/Atarrabia
31,2613,Yesa
31,2628,Zabalza
31,0734,Ziordia
31,9077,Zizur Mayor/Zizur Nagusia
31,2634,Zubieta
31,2649,Zugarramurdi
31,2652,Zúñiga
32,0013,Allariz
32,0028,Amoeiro
32,0034,Arnoia (A)
32,0049,Avión
32,0052,Baltar
32,0065,Bande
32,0071,Baños de Molgas
32,0087,Barbadás
32,0090,Barco de Valdeorras (O)
32,0104,Beade
32,0111,Beariz
32,0126,Blancos (Os)
32,0132,Boborás
32,0147,Bola (A)
32,0150,Bolo (O)
32,0163,Calvos de Randín
32,0185,Carballeda de Avia
32,0179,Carballeda de Valdeorras
32,0198,Carballiño (O)
32,0202,Cartelle
32,0224,Castrelo de Miño
32,0219,Castrelo do Val
32,0230,Castro Caldelas
32,0245,Celanova
32,0258,Cenlle
32,0296,Chandrexa de Queixa
32,0261,Coles
32,0277,Cortegada
32,0283,Cualedro
32,0300,Entrimo
32,0317,Esgos
32,0338,Gomesende
32,0343,Gudiña (A)
32,0356,Irixo (O)
32,0381,Larouco
32,0394,Laza
32,0408,Leiro
32,0415,Lobeira
32,0420,Lobios
32,0436,Maceda
32,0441,Manzaneda
32,0454,Maside
32,0467,Melón
32,0473,Merca (A)
32,0489,Mezquita (A)
32,0492,Montederramo
32,0505,Monterrei
32,0512,Muíños
32,0527,Nogueira de Ramuín
32,0533,Oímbra
32,0548,Ourense
32,0551,Paderne de Allariz
32,0564,Padrenda
32,0570,Parada de Sil
32,0586,Pereiro de Aguiar (O)
32,0599,Peroxa (A)
32,0603,Petín
32,0610,Piñor
32,0631,Pobra de Trives (A)
32,0646,Pontedeva
32,0625,Porqueira
32,0659,Punxín
32,0662,Quintela de Leirado
32,0678,Rairiz de Veiga
32,0684,Ramirás
32,0697,Ribadavia
32,0718,Riós
32,0723,Rúa (A)
32,0739,Rubiá
32,0744,San Amaro
32,0757,San Cibrao das Viñas
32,0760,San Cristovo de Cea
32,0701,San Xoán de Río
32,0776,Sandiás
32,0782,Sarreaus
32,0795,Taboadela
32,0809,Teixeira (A)
32,0816,Toén
32,0821,Trasmiras
32,0837,Veiga (A)
32,0842,Verea
32,0855,Verín
32,0868,Viana do Bolo
32,0874,Vilamarín
32,0880,Vilamartín de Valdeorras
32,0893,Vilar de Barrio
32,0907,Vilar de Santos
32,0914,Vilardevós
32,0929,Vilariño de Conso
32,0322,Xinzo de Limia
32,0369,Xunqueira de Ambía
32,0375,Xunqueira de Espadanedo
33,0019,Allande
33,0024,Aller
33,0030,Amieva
33,0045,Avilés
33,0058,Belmonte de Miranda
33,0061,Bimenes
33,0077,Boal
33,0083,Cabrales
33,0096,Cabranes
33,0100,Candamo
33,0122,Cangas de Onís
33,0117,Cangas del Narcea
33,0138,Caravia
33,0143,Carreño
33,0156,Caso
33,0169,Castrillón
33,0175,Castropol
33,0181,Coaña
33,0194,Colunga
33,0208,Corvera de Asturias
33,0215,Cudillero
33,0220,Degaña
33,0236,Franco (El)
33,0241,Gijón
33,0254,Gozón
33,0267,Grado
33,0273,Grandas de Salime
33,0289,Ibias
33,0292,Illano
33,0306,Illas
33,0313,Langreo
33,0328,Laviana
33,0334,Lena
33,0352,Llanera
33,0365,Llanes
33,0371,Mieres
33,0387,Morcín
33,0390,Muros de Nalón
33,0404,Nava
33,0411,Navia
33,0426,Noreña
33,0432,Onís
33,0447,Oviedo
33,0450,Parres
33,0463,Peñamellera Alta
33,0479,Peñamellera Baja
33,0485,Pesoz
33,0498,Piloña
33,0501,Ponga
33,0518,Pravia
33,0523,Proaza
33,0539,Quirós
33,0544,Regueras (Las)
33,0557,Ribadedeva
33,0560,Ribadesella
33,0576,Ribera de Arriba
33,0582,Riosa
33,0595,Salas
33,0616,San Martín de Oscos
33,0609,San Martín del Rey Aurelio
33,0637,San Tirso de Abres
33,0621,Santa Eulalia de Oscos
33,0642,Santo Adriano
33,0655,Sariego
33,0668,Siero
33,0674,Sobrescobio
33,0680,Somiedo
33,0693,Soto del Barco
33,0707,Tapia de Casariego
33,0714,Taramundi
33,0729,Teverga
33,0735,Tineo
33,0349,Valdés
33,0740,Vegadeo
33,0753,Villanueva de Oscos
33,0766,Villaviciosa
33,0772,Villayón
33,0788,Yernes y Tameza
34,0014,Abarca de Campos
34,0035,Abia de las Torres
34,0040,Aguilar de Campoo
34,0053,Alar del Rey
34,0066,Alba de Cerrato
34,0091,Amayuelas de Arriba
34,0105,Ampudia
34,0112,Amusco
34,0127,Antigüedad
34,0151,Arconada
34,0170,Astudillo
34,0186,Autilla del Pino
34,0199,Autillo de Campos
34,0203,Ayuela
34,0225,Baltanás
34,0246,Baquerín de Campos
34,0259,Bárcena de Campos
34,0278,Barruelo de Santullán
34,0284,Báscones de Ojeda
34,0297,Becerril de Campos
34,0318,Belmonte de Campos
34,0323,Berzosilla
34,0339,Boada de Campos
34,0357,Boadilla de Rioseco
34,0344,Boadilla del Camino
34,0360,Brañosera
34,0376,Buenavista de Valdavia
34,0382,Bustillo de la Vega
34,0395,Bustillo del Páramo de Carrión
34,0416,Calahorra de Boedo
34,0421,Calzada de los Molinos
34,0455,Capillas
34,0468,Cardeñosa de Volpejera
34,0474,Carrión de los Condes
34,0480,Castil de Vela
34,0493,Castrejón de la Peña
34,0506,Castrillo de Don Juan
34,0513,Castrillo de Onielo
34,0528,Castrillo de Villavega
34,0534,Castromocho
34,0552,Cervatos de la Cueza
34,0565,Cervera de Pisuerga
34,0571,Cevico de la Torre
34,0587,Cevico Navero
34,0590,Cisneros
34,0604,Cobos de Cerrato
34,0611,Collazos de Boedo
34,0626,Congosto de Valdavia
34,0632,Cordovilla la Real
34,0663,Cubillas de Cerrato
34,0679,Dehesa de Montejo
34,0685,Dehesa de Romanos
34,0698,Dueñas
34,0702,Espinosa de Cerrato
34,0719,Espinosa de Villagonzalo
34,0724,Frechilla
34,0730,Fresno del Río
34,0745,Frómista
34,0761,Fuentes de Nava
34,0777,Fuentes de Valdepero
34,0796,Grijota
34,0800,Guardo
34,0817,Guaza de Campos
34,0822,Hérmedes de Cerrato
34,0838,Herrera de Pisuerga
34,0843,Herrera de Valdecañas
34,0869,Hontoria de Cerrato
34,0875,Hornillos de Cerrato
34,0881,Husillos
34,0894,Itero de la Vega
34,0915,Lagartos
34,0920,Lantadilla
34,0941,Ledigos
34,9036,Loma de Ucieza
34,0967,Lomas
34,0989,Magaz de Pisuerga
34,0992,Manquillos
34,1006,Mantinos
34,1013,Marcilla de Campos
34,1028,Mazariegos
34,1034,Mazuecos de Valdeginate
34,1049,Melgar de Yuso
34,1065,Meneses de Campos
34,1071,Micieces de Ojeda
34,1087,Monzón de Campos
34,1090,Moratinos
34,1104,Mudá
34,1126,Nogal de las Huertas
34,1132,Olea de Boedo
34,1147,Olmos de Ojeda
34,1163,Osornillo
34,9015,Osorno la Mayor
34,1202,Palencia
34,1219,Palenzuela
34,1224,Páramo de Boedo
34,1230,Paredes de Nava
34,1245,Payo de Ojeda
34,1258,Pedraza de Campos
34,1261,Pedrosa de la Vega
34,1277,Perales
34,9041,Pernía (La)
34,1296,Pino del Río
34,1300,Piña de Campos
34,1317,Población de Arroyo
34,1322,Población de Campos
34,1338,Población de Cerrato
34,1343,Polentinos
34,1356,Pomar de Valdivia
34,1369,Poza de la Vega
34,1375,Pozo de Urama
34,1394,Prádanos de Ojeda
34,1408,Puebla de Valdavia (La)
34,1415,Quintana del Puente
34,1436,Quintanilla de Onsoña
34,1467,Reinoso de Cerrato
34,1473,Renedo de la Vega
34,1492,Requena de Campos
34,1512,Respenda de la Peña
34,1527,Revenga de Campos
34,1548,Revilla de Collazos
34,1551,Ribas de Campos
34,1564,Riberos de la Cueza
34,1570,Saldaña
34,1586,Salinas de Pisuerga
34,1599,San Cebrián de Campos
34,1603,San Cebrián de Mudá
34,1610,San Cristóbal de Boedo
34,1631,San Mamés de Campos
34,1659,San Román de la Cuba
34,1678,Santa Cecilia del Alcor
34,1684,Santa Cruz de Boedo
34,1697,Santervás de la Vega
34,1701,Santibáñez de Ecla
34,1718,Santibáñez de la Peña
34,1744,Santoyo
34,1757,Serna (La)
34,1776,Soto de Cerrato
34,1760,Sotobañado y Priorato
34,1782,Tabanera de Cerrato
34,1795,Tabanera de Valdavia
34,1809,Támara de Campos
34,1816,Tariego de Cerrato
34,1821,Torquemada
34,1842,Torremormojón
34,1855,Triollo
34,1868,Valbuena de Pisuerga
34,1893,Valdeolmillos
34,1907,Valderrábano
34,1929,Valde-Ucieza
34,1966,Valle de Cerrato
34,9020,Valle del Retortillo
34,1991,Velilla del Río Carrión
34,0231,Venta de Baños
34,2012,Vertavillo
34,0936,Vid de Ojeda (La)
34,2027,Villabasta de Valdavia
34,2048,Villacidaler
34,2051,Villaconancio
34,2064,Villada
34,2086,Villaeles de Valdavia
34,2103,Villahán
34,2110,Villaherreros
34,2131,Villalaco
34,2146,Villalba de Guardo
34,2159,Villalcázar de Sirga
34,2162,Villalcón
34,2178,Villalobón
34,2184,Villaluenga de la Vega
34,2201,Villamartín de Campos
34,2218,Villamediana
34,2223,Villameriel
34,2239,Villamoronta
34,2244,Villamuera de la Cueza
34,2257,Villamuriel de Cerrato
34,2276,Villanueva del Rebollar
34,2282,Villanuño de Valdavia
34,2295,Villaprovedo
34,2309,Villarmentero de Campos
34,2316,Villarrabé
34,2321,Villarramiel
34,2337,Villasarracino
34,2342,Villasila de Valdavia
34,2368,Villaturde
34,2374,Villaumbrales
34,2380,Villaviudas
34,2407,Villerías de Campos
34,2414,Villodre
34,2429,Villodrigo
34,2435,Villoldo
34,2453,Villota del Páramo
34,2466,Villovieco
35,0017,Agaete
35,0022,Agüimes
35,0206,Aldea de San Nicolás (La)
35,0038,Antigua
35,0043,Arrecife
35,0056,Artenara
35,0069,Arucas
35,0075,Betancuria
35,0081,Firgas
35,0094,Gáldar
35,0108,Haría
35,0115,Ingenio
35,0120,Mogán
35,0136,Moya
35,0141,Oliva (La)
35,0154,Pájara
35,0167,Palmas de Gran Canaria (Las)
35,0173,Puerto del Rosario
35,0189,San Bartolomé
35,0192,San Bartolomé de Tirajana
35,0213,Santa Brígida
35,0228,Santa Lucía de Tirajana
35,0234,Santa María de Guía de Gran Canaria
35,0249,Teguise
35,0252,Tejeda
35,0265,Telde
35,0271,Teror
35,0287,Tías
35,0290,Tinajo
35,0304,Tuineje
35,0326,Valleseco
35,0311,Valsequillo de Gran Canaria
35,0332,Vega de San Mateo
35,0347,Yaiza
36,0209,Agolada
36,0010,Arbo
36,0031,Baiona
36,0025,Barro
36,0046,Bueu
36,0059,Caldas de Reis
36,0062,Cambados
36,0078,Campo Lameiro
36,0084,Cangas
36,0097,Cañiza (A)
36,0101,Catoira
36,0118,Cerdedo
36,0123,Cotobade
36,0139,Covelo
36,0144,Crecente
36,0157,Cuntis
36,0160,Dozón
36,0176,Estrada (A)
36,0182,Forcarei
36,0195,Fornelos de Montes
36,0216,Gondomar
36,0221,Grove (O)
36,0237,Guarda (A)
36,9011,Illa de Arousa (A)
36,0242,Lalín
36,0255,Lama (A)
36,0268,Marín
36,0274,Meaño
36,0280,Meis
36,0293,Moaña
36,0307,Mondariz
36,0314,Mondariz-Balneario
36,0329,Moraña
36,0335,Mos
36,0340,Neves (As)
36,0353,Nigrán
36,0366,Oia
36,0372,Pazos de Borbén
36,0412,Poio
36,0433,Ponte Caldelas
36,0427,Ponteareas
36,0448,Pontecesures
36,0388,Pontevedra
36,0391,Porriño (O)
36,0405,Portas
36,0451,Redondela
36,0464,Ribadumia
36,0470,Rodeiro
36,0486,Rosal (O)
36,0499,Salceda de Caselas
36,0502,Salvaterra de Miño
36,0519,Sanxenxo
36,0524,Silleda
36,0530,Soutomaior
36,0545,Tomiño
36,0558,Tui
36,0561,Valga
36,0577,Vigo
36,0596,Vila de Cruces
36,0583,Vilaboa
36,0600,Vilagarcía de Arousa
36,0617,Vilanova de Arousa
37,0016,Abusejo
37,0021,Agallas
37,0037,Ahigal de los Aceiteros
37,0042,Ahigal de Villarino
37,0055,Alameda de Gardón (La)
37,0068,Alamedilla (La)
37,0074,Alaraz
37,0080,Alba de Tormes
37,0093,Alba de Yeltes
37,0107,Alberca (La)
37,0114,Alberguería de Argañán (La)
37,0129,Alconada
37,0153,Aldea del Obispo
37,0135,Aldeacipreste
37,0140,Aldeadávila de la Ribera
37,0166,Aldealengua
37,0172,Aldeanueva de Figueroa
37,0188,Aldeanueva de la Sierra
37,0191,Aldearrodrigo
37,0205,Aldearrubia
37,0212,Aldeaseca de Alba
37,0227,Aldeaseca de la Frontera
37,0233,Aldeatejada
37,0248,Aldeavieja de Tormes
37,0251,Aldehuela de la Bóveda
37,0264,Aldehuela de Yeltes
37,0270,Almenara de Tormes
37,0286,Almendra
37,0299,Anaya de Alba
37,0303,Añover de Tormes
37,0310,Arabayona de Mógica
37,0325,Arapiles
37,0331,Arcediano
37,0346,Arco (El)
37,0359,Armenteros
37,0378,Atalaya (La)
37,0384,Babilafuente
37,0397,Bañobárez
37,0401,Barbadillo
37,0418,Barbalos
37,0423,Barceo
37,0444,Barruecopardo
37,0457,Bastida (La)
37,0460,Béjar
37,0476,Beleña
37,0495,Bermellar
37,0508,Berrocal de Huebra
37,0515,Berrocal de Salvatierra
37,0520,Boada
37,0541,Bodón (El)
37,0554,Bogajo
37,0567,Bouza (La)
37,0573,Bóveda del Río Almar
37,0589,Brincones
37,0592,Buenamadre
